,location,bath,price,total_sqft_float,bhk
3470,Malleshwaram,1.0,90.0,600.0,3.0
3471,Malleshwaram,3.0,275.0,2200.0,2.0
3472,Malleshwaram,4.0,326.0,2475.0,1.0
3473,Malleshwaram,2.0,25.0,302.0,1.0
3474,Malleshwaram,4.0,340.0,2475.0,1.0
3475,Malleshwaram,2.0,190.0,1400.0,2.0
3476,Malleshwaram,3.0,380.0,2400.0,3.0
3477,Malleshwaram,4.0,306.0,2610.0,3.0
3478,Marathahalli,2.0,52.0,1200.0,1.0
3479,Marathahalli,3.0,140.0,1933.0,1.0
3480,Marathahalli,2.0,80.0,1230.0,2.0
3481,Marathahalli,4.0,250.0,3800.0,3.0
3482,Marathahalli,3.0,152.0,2181.0,4.0
3483,Marathahalli,3.0,90.0,1610.0,3.0
3484,Marathahalli,2.0,70.0,1146.0,3.0
3485,Marathahalli,3.0,89.0,1469.0,2.0
3486,Marathahalli,5.0,185.0,2519.0,1.0
3487,Marathahalli,3.0,105.0,1583.0,3.0
3488,Marathahalli,5.0,190.0,2524.0,2.0
3489,Marathahalli,3.0,72.0,1350.0,1.0
3490,Marathahalli,3.0,123.0,1900.0,3.0
3491,Marathahalli,2.0,60.0,1045.0,4.0
3492,Marathahalli,2.0,70.0,1208.0,2.0
3493,Marathahalli,1.0,92.0,1325.0,3.0
3494,Marathahalli,3.0,90.0,1525.0,3.0
3495,Marathahalli,3.0,140.0,1937.0,2.0
3496,Marathahalli,2.0,86.0,1350.0,2.0
3497,Marathahalli,1.0,35.0,607.0,3.0
3498,Marathahalli,3.0,109.0,1583.0,3.0
3499,Marathahalli,2.0,103.0,1360.0,3.0
3500,Marathahalli,2.0,58.5,1220.0,1.0
3501,Marathahalli,1.0,44.0,615.0,2.0
3502,Marathahalli,3.0,90.0,1595.0,1.0
3503,Marathahalli,2.0,89.0,1350.0,3.0
3504,Marathahalli,1.0,55.0,780.0,3.0
3505,Marathahalli,3.0,73.5,1530.0,1.0
3506,Marathahalli,2.0,81.0,1358.0,4.0
3507,Marathahalli,2.0,75.0,1205.0,2.0
3508,Marathahalli,3.0,110.0,1730.0,2.0
3509,Marathahalli,3.0,115.0,1583.0,3.0
3510,Marathahalli,2.0,67.0,1200.0,3.0
3511,Marathahalli,2.0,65.0,1050.0,4.0
3512,Marathahalli,3.0,100.0,1710.0,3.0
3513,Marathahalli,3.0,105.0,1680.0,3.0
3514,Marathahalli,3.0,119.0,1910.0,5.0
3515,Marathahalli,3.0,89.0,1469.0,3.0
3516,Marathahalli,3.0,116.0,1690.0,2.0
3517,Marathahalli,3.0,125.0,1693.0,2.0
3518,Marathahalli,3.0,125.0,1693.0,2.0
3519,Marathahalli,3.0,125.0,2122.0,3.0
3520,Marathahalli,3.0,115.0,1730.0,2.0
3521,Marathahalli,3.0,115.0,1950.0,2.0
3522,Marathahalli,2.0,90.0,1350.0,3.0
3523,Marathahalli,5.0,175.0,2500.0,2.0
3524,Marathahalli,4.0,235.0,3400.0,2.0
3525,Marathahalli,2.0,99.0,1350.0,4.0
3526,Marathahalli,5.0,181.0,2500.0,3.0
3527,Marathahalli,4.0,235.0,3800.0,2.0
3528,Marathahalli,4.0,230.0,3951.0,2.0
3529,Marathahalli,3.0,126.0,1700.0,3.0
3530,Marathahalli,2.0,73.0,1270.0,3.0
3531,Marathahalli,2.0,65.0,1144.0,5.0
3532,Marathahalli,5.0,180.0,2524.0,3.0
3533,Marathahalli,3.0,130.0,1839.0,2.0
3534,Marathahalli,2.0,85.0,1170.0,3.0
3535,Marathahalli,2.0,101.0,1360.0,2.0
3536,Marathahalli,2.0,80.0,1270.0,1.0
3537,Marathahalli,2.0,90.0,1485.0,2.0
3538,Marathahalli,2.0,69.0,1146.0,4.0
3539,Margondanahalli,2.0,58.0,1090.0,2.0
3540,Margondanahalli,2.0,58.5,1200.0,2.0
3541,Margondanahalli,2.0,67.0,1200.0,2.0
3542,Margondanahalli,2.0,65.0,1200.0,2.0
3543,Margondanahalli,1.0,53.0,1200.0,2.0
3544,Margondanahalli,2.0,57.0,1000.0,1.0
3545,Margondanahalli,1.0,37.0,555.0,2.0
3546,Margondanahalli,2.0,35.0,600.0,2.0
3547,Margondanahalli,2.0,69.0,1200.0,3.0
3548,Margondanahalli,2.0,49.0,900.0,2.0
3549,Margondanahalli,2.0,55.0,900.0,2.0
3550,Margondanahalli,2.0,65.0,900.0,2.0
3551,Margondanahalli,2.0,55.0,900.0,1.0
3552,Margondanahalli,1.0,66.0,1152.0,2.0
3553,Margondanahalli,2.0,58.0,1050.0,2.0
3554,Margondanahalli,2.0,67.76,1334.0,2.0
3555,Marsur,4.0,66.0,1000.0,2.0
3556,Marsur,4.0,145.0,1800.0,3.0
3557,Marsur,3.0,90.0,1200.0,2.0
3558,Marsur,1.0,25.0,497.0,2.0
3559,Marsur,2.0,32.0,720.0,2.0
3560,Marsur,1.0,20.0,497.0,3.0
3561,Marsur,2.0,29.0,715.0,2.0
3562,Marsur,1.0,20.0,497.0,1.0
3563,Mico Layout,2.0,65.0,1550.0,3.0
3564,Mico Layout,2.0,40.0,1125.0,2.0
3565,Mico Layout,2.0,39.25,1190.0,4.0
3566,Mico Layout,1.0,29.5,800.0,4.0
3567,Mico Layout,2.0,44.0,1250.0,2.0
3568,Mico Layout,2.0,39.0,1171.0,2.0
3569,Mico Layout,2.0,53.5,1200.0,5.0
3570,Mico Layout,3.0,59.0,1670.0,3.0
3571,Mico Layout,2.0,43.0,1140.0,3.0
3572,Munnekollal,2.0,53.67,1102.0,1.0
3573,Munnekollal,3.0,68.0,1390.0,2.0
3574,Munnekollal,2.0,46.5,950.0,3.0
3575,Munnekollal,4.0,110.0,1200.0,3.0
3576,Munnekollal,3.0,75.0,1560.0,2.0
3577,Munnekollal,2.0,75.0,1210.0,2.0
3578,Munnekollal,3.0,86.5,1750.0,2.0
3579,Munnekollal,2.0,66.5,1385.0,2.0
3580,Munnekollal,2.0,45.0,1080.0,2.0
3581,Munnekollal,2.0,59.0,1170.0,2.0
3582,Munnekollal,3.0,95.0,1222.0,4.0
3583,Munnekollal,3.0,65.0,1800.0,2.0
3584,Munnekollal,2.0,40.0,1200.0,2.0
3585,Munnekollal,2.0,57.9,1200.0,2.0
3586,Munnekollal,2.0,50.36,1030.0,3.0
3587,Murugeshpalya,3.0,74.0,1550.0,2.0
3588,Murugeshpalya,3.0,91.0,1845.0,2.0
3589,Murugeshpalya,3.0,160.0,2135.0,2.0
3590,Murugeshpalya,2.0,48.0,1225.0,2.0
3591,Murugeshpalya,3.0,75.0,1930.0,2.0
3592,Murugeshpalya,2.0,65.0,1600.0,2.0
3593,Murugeshpalya,2.0,70.0,1500.0,2.0
3594,Murugeshpalya,3.0,96.0,1855.0,3.0
3595,Murugeshpalya,2.0,75.0,1175.0,2.0
3596,Mysore Road,2.0,73.5,1175.0,2.0
3597,Mysore Road,2.0,48.95,1020.0,1.0
3598,Mysore Road,2.0,85.0,1200.0,3.0
3599,Mysore Road,2.0,73.5,1175.0,2.0
3600,Mysore Road,2.0,45.0,1070.0,2.0
3601,Mysore Road,2.0,62.0,1060.0,2.0
3602,Mysore Road,2.0,40.0,883.0,2.0
3603,Mysore Road,2.0,65.0,1200.0,2.0
3604,Mysore Road,2.0,64.31,1340.0,2.0
3605,Mysore Road,2.0,64.31,1340.0,2.0
3606,Mysore Road,2.0,110.0,1512.0,3.0
3607,Mysore Road,3.0,115.0,1560.0,3.0
3608,Mysore Road,3.0,120.0,1560.0,2.0
3609,Mysore Road,2.0,40.95,883.0,2.0
3610,Mysore Road,2.0,65.0,900.0,2.0
3611,Mysore Road,3.0,50.0,1082.0,2.0
3612,Mysore Road,2.0,50.0,883.0,2.0
3613,Mysore Road,2.0,73.0,1237.0,3.0
3614,Mysore Road,2.0,65.0,1170.0,2.0
3615,Mysore Road,3.0,74.0,1500.0,2.0
3616,Mysore Road,2.0,100.0,1568.0,2.0
3617,Mysore Road,2.0,70.5,1175.0,3.0
3618,Mysore Road,2.0,60.0,1080.0,3.0
3619,Mysore Road,2.0,37.0,883.0,2.0
3620,Mysore Road,2.0,86.68,1175.0,2.0
3621,Mysore Road,2.0,45.0,1082.0,2.0
3622,NGR Layout,2.0,45.9,1020.0,2.0
3623,NGR Layout,2.0,49.73,1105.0,2.0
3624,NGR Layout,2.0,45.9,1022.0,2.0
3625,NGR Layout,2.0,45.0,1020.0,4.0
3626,NGR Layout,2.0,45.9,1019.0,3.0
3627,NGR Layout,2.0,46.0,1020.0,5.0
3628,NGR Layout,2.0,46.0,1021.0,3.0
3629,NGR Layout,2.0,45.9,1021.0,3.0
3630,NRI Layout,2.0,75.0,1565.0,4.0
3631,NRI Layout,5.0,130.0,2500.0,3.0
3632,NRI Layout,2.0,45.56,1125.0,3.0
3633,NRI Layout,4.0,115.0,2150.0,3.0
3634,NRI Layout,4.0,95.0,1200.0,3.0
3635,NRI Layout,2.0,75.0,1250.0,2.0
3636,NRI Layout,3.0,75.0,1789.0,2.0
3637,NRI Layout,3.0,64.11,1731.0,2.0
3638,NRI Layout,2.0,125.0,2400.0,3.0
3639,NRI Layout,5.0,95.75,2700.0,1.0
3640,Nagarbhavi,2.0,98.0,1630.0,2.0
3641,Nagarbhavi,3.0,150.0,1350.0,2.0
3642,Nagarbhavi,2.0,150.0,1200.0,3.0
3643,Nagarbhavi,2.0,100.0,600.0,3.0
3644,Nagarbhavi,2.0,80.0,600.0,3.0
3645,Nagarbhavi,3.0,100.0,600.0,2.0
3646,Nagarbhavi,3.0,83.0,600.0,2.0
3647,Nagarbhavi,2.0,60.0,1223.0,2.0
3648,Nagarbhavi,2.0,150.0,1200.0,2.0
3649,Nagarbhavi,3.0,175.0,1250.0,2.0
3650,Nagarbhavi,2.0,53.0,1120.0,2.0
3651,Nagarbhavi,2.0,88.0,1850.0,2.0
3652,Nagarbhavi,2.0,50.0,1146.0,2.0
3653,Nagarbhavi,2.0,63.0,1190.0,1.0
3654,Nagarbhavi,3.0,95.0,800.0,3.0
3655,Nagarbhavi,5.0,95.0,600.0,2.0
3656,Nagarbhavi,3.0,180.0,2500.0,2.0
3657,Nagarbhavi,4.0,205.0,1200.0,2.0
3658,Nagarbhavi,3.0,175.0,1050.0,2.0
3659,Nagarbhavi,3.0,60.0,1350.0,2.0
3660,Nagarbhavi,3.0,77.0,600.0,2.0
3661,Nagarbhavi,3.0,170.0,1250.0,4.0
3662,Nagarbhavi,2.0,49.0,1080.0,2.0
3663,Nagarbhavi,3.0,180.0,1800.0,2.0
3664,Nagarbhavi,4.0,78.0,600.0,2.0
3665,Nagarbhavi,3.0,100.0,600.0,2.0
3666,Nagasandra,2.0,48.0,980.0,2.0
3667,Nagasandra,5.0,130.0,1500.0,3.0
3668,Nagasandra,5.0,140.0,4050.0,2.0
3669,Nagasandra,2.0,110.0,1470.0,3.0
3670,Nagasandra,3.0,95.0,1310.0,4.0
3671,Nagasandra,4.0,145.0,2400.0,3.0
3672,Nagasandra,3.0,95.0,1650.0,2.0
3673,Nagasandra,2.0,91.0,1500.0,3.0
3674,Nagavara,1.0,14.0,400.0,2.0
3675,Nagavara,3.0,120.0,2172.65,3.0
3676,Nagavara,3.0,180.0,2319.0,4.0
3677,Nagavara,4.0,180.0,2430.0,3.0
3678,Nagavara,2.0,40.2,936.0,2.0
3679,Nagavara,2.0,44.5,1125.0,2.0
3680,Nagavara,2.0,70.0,1315.0,2.0
3681,Nagavara,2.0,50.0,1077.0,2.0
3682,Nagavara,4.0,125.0,2496.0,3.0
3683,Nagavara,2.0,58.56,1247.0,2.0
3684,Nagavara,3.0,35.0,440.0,3.0
3685,Nagavarapalya,2.0,99.0,1392.0,3.0
3686,Nagavarapalya,1.0,52.5,705.0,2.0
3687,Nagavarapalya,1.0,57.0,705.0,3.0
3688,Nagavarapalya,1.0,55.0,705.0,3.0
3689,Nagavarapalya,2.0,110.0,1335.0,3.0
3690,Nagavarapalya,2.0,85.5,1260.0,4.0
3691,Narayanapura,2.0,89.04,1308.0,2.0
3692,Narayanapura,3.0,83.3,1566.0,3.0
3693,Narayanapura,3.0,85.0,1485.0,3.0
3694,Narayanapura,2.0,69.1,1302.0,2.0
3695,Narayanapura,2.0,89.04,1308.0,2.0
3696,Narayanapura,3.0,135.0,2357.0,3.0
3697,Narayanapura,3.0,135.0,2357.0,3.0
3698,Narayanapura,2.0,99.14,1469.0,2.0
3699,Neeladri Nagar,2.0,45.0,1053.0,3.0
3700,Neeladri Nagar,2.0,68.0,1363.0,3.0
3701,Neeladri Nagar,3.0,133.0,2556.0,2.0
3702,Neeladri Nagar,1.0,21.0,674.0,2.0
3703,Neeladri Nagar,1.0,26.0,527.0,2.0
3704,Neeladri Nagar,2.0,38.0,1167.0,3.0
3705,Neeladri Nagar,2.0,35.0,1060.0,3.0
3706,Neeladri Nagar,1.0,20.5,640.0,3.0
3707,Neeladri Nagar,2.0,30.0,1105.0,2.0
3708,Neeladri Nagar,2.0,30.0,1100.0,3.0
3709,Neeladri Nagar,3.0,103.0,2111.0,2.0
3710,OMBR Layout,3.0,185.0,2420.0,3.0
3711,OMBR Layout,2.0,65.0,1078.0,2.0
3712,OMBR Layout,2.0,65.5,1101.0,3.0
3713,OMBR Layout,2.0,65.5,1041.0,3.0
3714,OMBR Layout,2.0,80.0,1300.0,2.0
3715,OMBR Layout,5.0,275.0,2400.0,3.0
3716,OMBR Layout,2.0,64.0,1085.0,3.0
3717,OMBR Layout,3.0,145.0,1855.0,4.0
3718,OMBR Layout,2.0,48.0,1050.0,3.0
3719,OMBR Layout,3.0,93.0,1730.0,2.0
3720,OMBR Layout,2.0,88.5,1165.0,4.0
3721,OMBR Layout,4.0,275.0,3400.0,1.0
3722,OMBR Layout,3.0,75.0,1580.0,2.0
3723,Old Airport Road,2.0,75.0,1206.0,2.0
3724,Old Airport Road,4.0,191.0,2690.0,2.0
3725,Old Airport Road,4.0,199.0,2690.0,4.0
3726,Old Airport Road,2.0,167.0,1858.0,3.0
3727,Old Airport Road,2.0,90.0,1150.0,3.0
3728,Old Airport Road,4.0,191.0,2690.0,2.0
3729,Old Airport Road,5.0,187.0,2658.0,1.0
3730,Old Airport Road,2.0,58.0,946.0,2.0
3731,Old Airport Road,4.0,208.0,2774.0,2.0
3732,Old Airport Road,4.0,208.0,2774.0,2.0
3733,Old Airport Road,4.0,201.0,2690.0,2.0
3734,Old Airport Road,2.0,50.0,1050.0,2.0
3735,Old Airport Road,4.0,194.0,2732.0,3.0
3736,Old Airport Road,5.0,189.0,2658.0,3.0
3737,Old Airport Road,4.0,197.0,2774.0,3.0
3738,Old Airport Road,3.0,249.0,2392.0,3.0
3739,Old Airport Road,4.0,197.0,2774.0,2.0
3740,Old Airport Road,4.0,204.0,2732.0,2.0
3741,Old Airport Road,4.0,208.0,2774.0,4.0
3742,Old Airport Road,2.0,78.0,1184.0,2.0
3743,Old Airport Road,2.0,75.0,1055.0,2.0
3744,Old Madras Road,2.0,94.0,1425.0,2.0
3745,Old Madras Road,3.0,100.0,1720.0,2.0
3746,Old Madras Road,2.0,72.0,1200.0,2.0
3747,Old Madras Road,2.0,53.55,1225.0,2.0
3748,Old Madras Road,2.0,70.0,1100.0,1.0
3749,Old Madras Road,2.0,75.0,1171.0,4.0
3750,Old Madras Road,2.0,47.86,1065.0,2.0
3751,Old Madras Road,3.0,125.0,2010.0,3.0
3752,Old Madras Road,3.0,115.0,2010.0,2.0
3753,Old Madras Road,2.0,74.0,1210.0,1.0
3754,Old Madras Road,2.0,72.0,1171.0,3.0
3755,Old Madras Road,3.0,95.0,1480.0,2.0
3756,Old Madras Road,2.0,74.31,1425.0,2.0
3757,Old Madras Road,3.0,121.0,1859.0,3.0
3758,Old Madras Road,5.0,173.0,2990.0,4.0
3759,Old Madras Road,3.0,142.0,2300.0,5.0
3760,Old Madras Road,2.0,80.0,1210.0,2.0
3761,Old Madras Road,2.0,77.0,1210.0,2.0
3762,Old Madras Road,2.0,74.0,1330.0,2.0
3763,Old Madras Road,5.0,150.0,2640.0,2.0
3764,Old Madras Road,3.0,76.34,1530.0,2.0
3765,Old Madras Road,2.0,73.0,1171.0,2.0
3766,Old Madras Road,3.0,110.0,1630.0,2.0
3767,Old Madras Road,2.0,170.0,2640.0,2.0
3768,Padmanabhanagar,2.0,63.0,1020.0,3.0
3769,Padmanabhanagar,2.0,62.0,1176.0,5.0
3770,Padmanabhanagar,2.0,115.0,1258.0,3.0
3771,Padmanabhanagar,2.0,90.5,1708.0,2.0
3772,Padmanabhanagar,2.0,65.0,1100.0,2.0
3773,Padmanabhanagar,3.0,210.0,3400.0,2.0
3774,Padmanabhanagar,2.0,75.0,1531.0,2.0
3775,Padmanabhanagar,2.0,75.0,1360.0,2.0
3776,Padmanabhanagar,4.0,360.0,4500.0,2.0
3777,Padmanabhanagar,3.0,71.55,1350.0,2.0
3778,Padmanabhanagar,2.0,60.0,1100.0,2.0
3779,Padmanabhanagar,3.0,180.0,2051.0,3.0
3780,Padmanabhanagar,3.0,170.0,2051.0,3.0
3781,Pai Layout,2.0,90.0,1550.0,2.0
3782,Pai Layout,2.0,67.0,1400.0,4.0
3783,Pai Layout,2.0,80.0,1255.0,3.0
3784,Pai Layout,2.0,57.5,1400.0,2.0
3785,Pai Layout,2.0,60.0,1175.0,2.0
3786,Pai Layout,2.0,34.5,810.0,2.0
3787,Pai Layout,2.0,34.0,1000.0,2.0
3788,Pai Layout,2.0,48.0,1068.0,2.0
3789,Pai Layout,2.0,65.0,1510.0,2.0
3790,Pai Layout,2.0,58.0,1500.0,2.0
3791,Pai Layout,2.0,65.0,1600.0,2.0
3792,Panathur,2.0,87.0,1359.0,2.0
3793,Panathur,2.0,100.0,1438.0,2.0
3794,Panathur,3.0,118.0,1688.0,3.0
3795,Panathur,2.0,77.0,1198.0,1.0
3796,Panathur,2.0,70.0,1180.0,2.0
3797,Panathur,3.0,99.0,1546.0,2.0
3798,Panathur,2.0,65.3,1000.0,4.0
3799,Panathur,2.0,63.0,1109.0,2.0
3800,Panathur,2.0,68.0,1000.0,4.0
3801,Panathur,2.0,79.0,1255.0,2.0
3802,Panathur,2.0,62.9,1205.0,2.0
3803,Panathur,2.0,82.0,1198.0,2.0
3804,Panathur,2.0,80.0,1210.0,3.0
3805,Panathur,2.0,77.0,1210.0,2.0
3806,Panathur,1.0,40.0,661.0,2.0
3807,Panathur,2.0,78.0,1210.0,3.0
3808,Panathur,2.0,60.0,1050.0,2.0
3809,Panathur,2.0,97.0,1398.0,1.0
3810,Panathur,2.0,58.0,1065.0,2.0
3811,Panathur,2.0,64.0,1007.0,3.0
3812,Panathur,2.0,77.93,1210.0,3.0
3813,Panathur,2.0,80.0,1230.0,3.0
3814,Panathur,2.0,57.0,980.0,2.0
3815,Panathur,2.0,60.0,1075.0,5.0
3816,Panathur,2.0,69.0,1210.0,2.0
3817,Panathur,2.0,76.0,1343.0,2.0
3818,Parappana Agrahara,2.0,47.0,1194.0,2.0
3819,Parappana Agrahara,2.0,47.0,1194.0,2.0
3820,Parappana Agrahara,2.0,47.0,1194.0,2.0
3821,Parappana Agrahara,2.0,46.0,1194.0,5.0
3822,Parappana Agrahara,2.0,47.0,1194.0,3.0
3823,Parappana Agrahara,2.0,47.0,1194.0,2.0
3824,Parappana Agrahara,2.0,43.0,1092.0,3.0
3825,Parappana Agrahara,2.0,45.0,1194.0,2.0
3826,Parappana Agrahara,2.0,47.0,1194.0,3.0
3827,Parappana Agrahara,2.0,47.0,1194.0,2.0
3828,Pattandur Agrahara,2.0,80.0,1550.0,2.0
3829,Pattandur Agrahara,2.0,44.5,1025.0,1.0
3830,Pattandur Agrahara,2.0,59.8,1247.0,4.0
3831,Pattandur Agrahara,2.0,42.0,900.0,2.0
3832,Pattandur Agrahara,2.0,66.0,1302.0,2.0
3833,Pattandur Agrahara,2.0,80.0,1550.0,3.0
3834,Pattandur Agrahara,2.0,62.35,1247.0,2.0
3835,Pattandur Agrahara,2.0,68.0,1350.0,3.0
3836,Poorna Pragna Layout,2.0,39.55,920.0,3.0
3837,Poorna Pragna Layout,2.0,58.99,1475.0,2.0
3838,Poorna Pragna Layout,2.0,50.79,1270.0,2.0
3839,Poorna Pragna Layout,2.0,46.39,1160.0,1.0
3840,Poorna Pragna Layout,2.0,48.0,965.0,3.0
3841,Poorna Pragna Layout,2.0,58.25,1355.0,2.0
3842,Poorna Pragna Layout,2.0,58.27,1355.0,3.0
3843,Poorna Pragna Layout,2.0,58.99,1475.0,2.0
3844,Poorna Pragna Layout,2.0,50.79,1270.0,2.0
3845,Poorna Pragna Layout,2.0,46.39,1160.0,2.0
3846,Poorna Pragna Layout,2.0,50.79,1270.0,2.0
3847,Poorna Pragna Layout,2.0,50.0,960.0,2.0
3848,Poorna Pragna Layout,2.0,50.79,1270.0,2.0
3849,Prithvi Layout,4.0,162.0,2028.0,3.0
3850,Prithvi Layout,2.0,87.5,1352.0,2.0
3851,Prithvi Layout,2.0,68.0,1190.0,3.0
3852,Prithvi Layout,2.0,85.0,1352.0,1.0
3853,Prithvi Layout,2.0,75.0,1352.0,2.0
3854,Prithvi Layout,4.0,192.0,2273.0,3.0
3855,Prithvi Layout,2.0,72.0,1352.0,2.0
3856,Prithvi Layout,3.0,125.0,2100.0,3.0
3857,R.T. Nagar,4.0,70.0,1500.0,2.0
3858,R.T. Nagar,2.0,120.0,1200.0,3.0
3859,R.T. Nagar,2.0,45.0,1200.0,2.0
3860,R.T. Nagar,3.0,130.0,1140.0,3.0
3861,R.T. Nagar,2.0,55.0,970.0,2.0
3862,R.T. Nagar,3.0,125.0,1560.0,3.0
3863,R.T. Nagar,2.0,50.0,1380.0,2.0
3864,R.T. Nagar,3.0,72.0,1680.0,1.0
3865,R.T. Nagar,3.0,125.0,1100.0,3.0
3866,R.T. Nagar,2.0,72.0,1150.0,2.0
3867,R.T. Nagar,4.0,185.0,1500.0,2.0
3868,R.T. Nagar,2.0,85.0,1100.0,3.0
3869,Rachenahalli,2.0,74.5,1530.0,2.0
3870,Rachenahalli,2.0,55.5,1050.0,2.0
3871,Rachenahalli,2.0,74.4,1530.0,4.0
3872,Rachenahalli,2.0,53.5,1050.0,4.0
3873,Rachenahalli,2.0,74.39,1530.0,2.0
3874,Rachenahalli,2.0,59.5,1220.0,5.0
3875,Rachenahalli,2.0,52.5,1050.0,2.0
3876,Rachenahalli,3.0,113.0,2721.0,1.0
3877,Rachenahalli,2.0,52.1,1050.0,2.0
3878,Rachenahalli,2.0,53.5,1050.0,2.0
3879,Rachenahalli,3.0,74.5,1550.0,4.0
3880,Rachenahalli,2.0,74.4,1530.0,2.0
3881,Rachenahalli,1.0,32.64,680.0,2.0
3882,Rachenahalli,2.0,52.5,1050.0,2.0
3883,Rachenahalli,2.0,47.25,1050.0,2.0
3884,Rachenahalli,2.0,55.5,1050.0,2.0
3885,Rachenahalli,2.0,49.97,985.0,4.0
3886,Rachenahalli,2.0,52.5,1050.0,3.0
3887,Rachenahalli,2.0,52.08,1050.0,2.0
3888,Rachenahalli,3.0,72.5,1550.0,2.0
3889,Rachenahalli,2.0,52.07,1050.0,2.0
3890,Rachenahalli,2.0,74.4,1530.0,2.0
3891,Rachenahalli,2.0,49.97,985.0,2.0
3892,Rachenahalli,3.0,106.0,1856.0,2.0
3893,Rachenahalli,2.0,52.5,1050.0,2.0
3894,Rachenahalli,2.0,50.17,985.0,2.0
3895,Rachenahalli,2.0,50.17,985.0,3.0
3896,Rachenahalli,2.0,52.71,1050.0,3.0
3897,Raja Rajeshwari Nagar,2.0,55.47,1295.0,3.0
3898,Raja Rajeshwari Nagar,2.0,49.07,1133.0,2.0
3899,Raja Rajeshwari Nagar,2.0,67.39,1260.0,2.0
3900,Raja Rajeshwari Nagar,2.0,49.39,1140.0,2.0
3901,Raja Rajeshwari Nagar,1.0,25.0,500.0,2.0
3902,Raja Rajeshwari Nagar,3.0,74.0,1610.0,2.0
3903,Raja Rajeshwari Nagar,2.0,65.0,1105.0,2.0
3904,Raja Rajeshwari Nagar,2.0,63.53,1258.0,3.0
3905,Raja Rajeshwari Nagar,2.0,53.8,1157.0,2.0
3906,Raja Rajeshwari Nagar,2.0,50.0,1030.0,4.0
3907,Raja Rajeshwari Nagar,2.0,51.51,1196.0,2.0
3908,Raja Rajeshwari Nagar,3.0,88.0,1570.0,3.0
3909,Raja Rajeshwari Nagar,2.0,61.0,1168.0,5.0
3910,Raja Rajeshwari Nagar,2.0,55.91,1306.0,3.0
3911,Raja Rajeshwari Nagar,2.0,78.0,1575.0,4.0
3912,Raja Rajeshwari Nagar,2.0,51.15,1196.0,4.0
3913,Raja Rajeshwari Nagar,2.0,70.0,1295.0,2.0
3914,Raja Rajeshwari Nagar,1.0,31.75,648.0,5.0
3915,Raja Rajeshwari Nagar,2.0,55.0,1100.0,3.0
3916,Raja Rajeshwari Nagar,2.0,50.0,1070.0,3.0
3917,Raja Rajeshwari Nagar,2.0,48.79,1128.0,3.0
3918,Raja Rajeshwari Nagar,2.0,85.0,1608.0,1.0
3919,Raja Rajeshwari Nagar,2.0,72.0,1395.0,3.0
3920,Raja Rajeshwari Nagar,2.0,70.0,1288.0,3.0
3921,Raja Rajeshwari Nagar,2.0,49.27,1140.0,2.0
3922,Raja Rajeshwari Nagar,2.0,75.0,1235.0,2.0
3923,Raja Rajeshwari Nagar,3.0,57.6,1280.0,3.0
3924,Raja Rajeshwari Nagar,2.0,65.0,1162.0,2.0
3925,Raja Rajeshwari Nagar,2.0,49.0,1151.0,3.0
3926,Raja Rajeshwari Nagar,2.0,50.0,1100.0,2.0
3927,Raja Rajeshwari Nagar,2.0,40.17,1185.0,1.0
3928,Raja Rajeshwari Nagar,2.0,75.0,1178.0,2.0
3929,Raja Rajeshwari Nagar,2.0,99.13,1525.0,2.0
3930,Raja Rajeshwari Nagar,2.0,48.0,1060.0,3.0
3931,Raja Rajeshwari Nagar,2.0,48.79,1128.0,3.0
3932,Raja Rajeshwari Nagar,2.0,48.0,1400.0,1.0
3933,Raja Rajeshwari Nagar,2.0,51.15,1185.0,2.0
3934,Raja Rajeshwari Nagar,2.0,53.87,1255.0,3.0
3935,Raja Rajeshwari Nagar,2.0,60.42,1419.0,3.0
3936,Raja Rajeshwari Nagar,3.0,71.38,1693.0,5.0
3937,Raja Rajeshwari Nagar,2.0,70.0,1160.0,4.0
3938,Raja Rajeshwari Nagar,3.0,86.8,1550.0,3.0
3939,Raja Rajeshwari Nagar,2.0,52.0,1110.0,1.0
3940,Raja Rajeshwari Nagar,3.0,83.74,1580.0,4.0
3941,Raja Rajeshwari Nagar,3.0,54.51,1608.0,1.0
3942,Raja Rajeshwari Nagar,3.0,86.8,1640.0,2.0
3943,Raja Rajeshwari Nagar,2.0,51.15,1185.0,2.0
3944,Raja Rajeshwari Nagar,2.0,57.0,1090.0,1.0
3945,Raja Rajeshwari Nagar,3.0,98.0,1757.0,3.0
3946,Raja Rajeshwari Nagar,3.0,73.8,1587.0,3.0
3947,Raja Rajeshwari Nagar,2.0,55.47,1295.0,4.0
3948,Raja Rajeshwari Nagar,2.0,67.0,1450.0,2.0
3949,Raja Rajeshwari Nagar,2.0,57.0,1090.0,2.0
3950,Raja Rajeshwari Nagar,2.0,45.0,945.0,3.0
3951,Raja Rajeshwari Nagar,2.0,55.78,1303.0,3.0
3952,Raja Rajeshwari Nagar,2.0,86.0,1700.0,4.0
3953,Raja Rajeshwari Nagar,2.0,62.0,1270.0,1.0
3954,Raja Rajeshwari Nagar,2.0,68.0,1250.0,3.0
3955,Raja Rajeshwari Nagar,2.0,62.0,1260.0,3.0
3956,Raja Rajeshwari Nagar,3.0,59.0,1021.0,3.0
3957,Raja Rajeshwari Nagar,3.0,88.0,1500.0,3.0
